business_name,inspection_score,Year,NumberofLocations,Weekend
CARRS #2628 - SALAD BAR,95,2016,30,False
AIRPORT HEIGHTS SCHOOL,100,2009,37,False
QDOBA MEXICAN GRILL,98,2015,61,False
"NEW CENTRAL MARKET PROCESSING, THE",85,2004,98,False
AFC SUSHI @ FRED MEYER 00656,100,2003,51,False
THREE BEARS #100 - MEAT,89,2016,13,False
CARRS #1809 - RETAIL MEAT,96,2017,21,False
WENDY'S #9,100,2007,46,False
SOO SATISFIED - S,100,2017,14,False
TACO BELL #18131,95,2004,45,False
CENTURY THEATRE,97,2004,31,False
SUBWAY OF  ALASKA #21418,87,2004,45,False
CARRS #520 - MEAT,98,2001,24,False
HOLIDAY STATIONSTORE #637 SNACKBAR,93,2006,39,False
TACO BELL #19282,90,2008,43,False
ALASKA REGIONAL HOSPITAL,96,2005,40,False
CARRS #1807 - BAKERY,97,2003,33,False
"BARNES & NOBLE BOOKSELLERS, INC",100,2002,36,False
WENDY'S #9,96,2017,46,False
KALADI BROTHERS COFFEE,95,2017,99,False
ANCHOR LUTHERAN SCHOOL,100,2016,16,False
HOST COMMISSARY,95,2003,48,False
STUART ANDERSON'S CATTLE CO-RES,98,2016,26,False
BARTLETT HIGH SCHOOL,100,2001,59,False
NUNAKA VALLEY SCHOOL,100,2006,37,False
MILLENIUM HOTEL - FANCY MOOSE BAR,93,2006,47,False
SELECT PHYSICAL THERAPY,100,2008,27,False
ANCHORAGE COMMUNITY YMCA - COLLEGE,100,2015,17,False
STARBUCKS-TICKET COUNTER,96,2009,31,False
PANDA RESTAURANT,89,2016,27,False
ANCHORAGE COMMUNITY YMCA - POOL,100,2005,53,False
WESTMARK - SOLSTICE CAFE,84,2005,47,False
MUFFIN MAN,90,2004,43,False
FRED MEYER - STARBUCKS,100,2008,82,False
ANCH HILTON - BRUINS,100,2000,34,False
CHUGIAK HIGH SCHOOL,96,2006,42,False
COLD STONE CREAMERY,100,2000,92,False
L'AROMA BAKERY & DELI - RESTAURANT,98,2006,161,False
SICILY'S PIZZA,97,2015,323,False
AFC SUSHI #71 @ FRED MEYER #71,93,2017,28,False
PEGGYS RESTAURANT,100,2015,86,False
KING'S KIDS CHILD CARE,91,2005,29,False
ANCHORAGE CORRECTIONAL COMPLEX EAST,100,2015,67,False
CARRS #1812 - ORIENT EXPRESS,97,2017,34,False
FRED MEYER - BAKERY,100,2008,88,False
WALGREENS,99,2016,42,False
SERVICE HIGH SCHOOL,100,2008,42,False
CAMP FIRE - CHINOOK,100,2005,30,False
MORNING STAR CHRISTIAN SCHOOL,100,2003,35,False
VILLAGE INN #2,94,2004,81,False
CHINA LIGHTS ORIENTAL CUISINE LLC,87,2017,178,False
BUSH COMPANY #2,90,2006,32,False
TIPS BAR,86,2009,27,False
SUBWAY OF ALASKA #10986,86,2005,50,False
KALADI BROTHERS COFFEE SOUTHSIDE,100,2016,24,False
PEKING WOK,88,2004,271,False
XALOS,94,2016,18,False
CAMP FIRE - HOMESTEAD,100,2008,34,False
ICHIBAN RESTAURANT,82,2007,125,False
MEARS MIDDLE SCHOOL,100,2001,39,False
URSA MAJOR,100,2015,40,False
VILLAGE INN #1,86,2015,66,False
PAPA JOHN'S RESTAURANT,100,2015,79,False
YOGURT LOUNGE,93,2017,19,False
GRUENING MIDDLE SCHOOL,100,2009,40,False
"HILLCREST CHILDREN'S CTR., INC",94,2002,74,False
BERNIE'S BUNGALOW LOUNGE,80,2009,48,False
HOMESTEAD LOUNGE  #2,88,2008,35,False
HEARTH ARTISAN PIZZA,71,2018,21,False
MCDONALD'S,88,2008,646,False
MCDONALD'S,91,2016,646,False
HOLIDAY INN EXPRESS,91,2007,26,False
CAMP FIRE - ALPENGLOW,94,2007,36,False
TESORO NORTHSTORE #80,100,2017,8,False
CARL'S JR RESTAURANT,89,2006,254,False
UAA - CUDDY COFFEE HOUSE,100,2015,13,False
DENA A COY KITCHEN,100,2017,14,False
ROCHELLE'S ICE CREAM - S,98,2016,17,False
DING HOW RESTAURANT,81,2007,196,False
SWEET PINK PEPPER,74,2009,154,False
AL'S ALASKAN INN,90,2006,30,False
DIMOND CENTER HOTEL - CAMEL ROCK,100,2016,22,False
DIMOND CENTER CINEMAS,81,2003,40,False
AFC SUSHI #18 @ FRED MEYER #18,100,2005,51,False
HOLIDAY STATIONSTORE #631 SNACKBAR,96,2007,51,False
SUBWAY OF ALASKA #14372,83,2004,62,False
PANDA EXPRESS #2579,96,2018,19,False
L'AROMA BAKERY & DELI - RESTAURANT,90,2007,161,False
WEST HIGH SCHOOL POOL/P & R,100,2001,32,False
FRED MEYER - DELI,90,2006,189,False
THAI ORCHID RESTAURANT,95,2018,12,False
SULLIVAN ARENA SW PORT,100,2017,19,False
LAKE OTIS ELEMENTARY SCHOOL,100,2006,38,False
TESORO - LAKE OTIS,100,2018,6,False
CARRS #1813 - RETAIL MEAT,99,2007,28,False
GOLDEN CORRAL,90,2016,114,False
O'MALLEY ON THE GREEN - RESTAURANT,100,2015,50,False
CRAZY HORSE SALOON RESTAURANT,100,2000,41,False
MORNING STAR CHRISTIAN SCHOOL,100,2003,35,False
CARRS #1807 - GROCERY,99,2007,36,False
CHILDREN'S WORLD,100,2004,58,False
TACO BELL #15248,100,2006,36,False
CARRS #1807 - DELI,100,2007,59,False
AK JOINT,100,2018,3,False
SUITE 100 BAR,100,2016,17,False
BASKIN ROBBINS #8046,90,2018,54,False
CARRS #1809 - RETAIL MEAT,100,2003,21,False
PEANUT FARM - BAR,98,2003,32,False
ZACK'S FAMOUS FROZEN YOGURT,100,2015,29,False
H2OASIS INDOOR WATERPARK - SPLASH,100,2005,60,False
PEKING WOK,86,2015,271,False
TURKISH DELIGHT,92,2017,8,False
FRED MEYER  DELI #668,95,2006,52,False
POLARIS K-12 SCHOOL,100,2007,38,False
DON JOSE'S MEXICAN REST/BAR,94,2005,30,False
CARRS #1802 - DELI,90,2004,56,False
COLD STONE CREAMERY,100,2002,92,False
CARRS #1807 - BAKERY,98,2009,33,False
OUTBACK STEAKHOUSE REST.,90,2016,124,False
HOLIDAY STATIONSTORE #631 SNACKBAR,100,2009,51,False
CHEPO'S,97,2016,83,False
TESORO - SEWARD HWY - SNACK,93,2017,9,False
FRED MEYER RETAIL STORE,95,2001,94,False
VILLA NOVA RESTAURANT,89,2017,13,False
CAMP FIRE - OCEAN VIEW,99,2016,26,False
PROVIDENCE HOSPITAL - CAFE SOLANGE,91,2016,33,False
AJ'S RIB-A-GO-GO,90,2016,28,False
HOLIDAY STATIONSTORE SNACKBAR #625,89,2017,36,False
SWEET PINK PEPPER,78,2004,154,False
CARRS #1805 - GROCERY,95,2000,42,False
DOWNTOWN SHELL  A & W,92,2015,105,False
10TH & M SEAFOODS,92,2016,17,False
DOWNTOWN SHELL  A & W,86,2009,105,False
CAMP FIRE - CHINOOK,99,2003,30,False
AVIATOR HOTEL ANCHORAGEL MUSIC CAFE - BAR,94,2016,9,False
JJ'S SPORTS LOUNGE,95,2002,24,False
"FLYING DUTCHMAN PASTRY SHOP, THE",90,2009,37,False
BOYS & GIRLS CLUB OF SOUTH CENTRAL ALASKA DBA BOYS & GIRLS CLUB MT. VIEW,88,2007,31,False
F STREET STATION,97,2002,30,False
"BURGERS, WINGS & THINGS",90,2015,43,False
H2OASIS INDOOR WATERPARK RESTAURANT,86,2017,95,False
KALADI BROTHERS COFFEE,89,2006,99,False
CCS EARLY LEARNING CENTER,100,2015,43,False
ARBY'S,92,2006,128,False
GALLO'S MEXICAN RESTAURANT,68,2008,274,False
BROWN BEAR SALOON,91,2006,38,False
ANCHORAGE CORRECTIONAL COMPLEX EAST,84,2009,67,False
JJ'S SPORTS LOUNGE,95,2001,24,False
CAMP FIRE - SAND LAKE,100,2007,29,False
VIP DBA YOUNG BIN RESTAURANT,88,2008,115,False
CREEKSIDE CHEVRON FOODMART,100,2006,18,False
CHINA LIGHTS ORIENTAL CUISINE LLC,82,2009,178,False
FRED MEYER RETAIL STORE,100,2016,94,False
PIPER'S RESTAURANT,96,2003,113,False
WESTMARK - SOLSTICE CAFE LOUNGE,98,2005,16,False
EAGLE RIVER SNACK BAR,94,2017,56,False
ROGERS PARK ELEMENTARY SCHOOL,100,2008,38,False
VILLAGE INN #3,89,2006,79,False
CENTER CAFE,95,2002,90,False
REGAL CINEMAS TOTEM 8,99,2005,47,False
CAMP FIRE - SPRING HILL,100,2008,28,False
PEANUT FARM - BAR,94,2006,32,False
CROW CREEK MERCANTILE #1839,100,2008,53,False
L'AROMA SOUTHSIDE,97,2015,45,False
88TH ST PIZZA,95,2006,43,False
CLITHEROE REHAB CENTER,96,2003,55,False
ANCH CHRISTIAN SCHOOL,92,2017,46,False
NATURAL PANTRY INC - HYDRATION STATION,100,2017,7,False
AMAZING GRACE LUTHERAN PRESCHOOL,100,2017,23,False
CHESTER VALLEY SCHOOL,100,2006,37,False
DRAGON RESTAURANT,79,2004,191,False
HOLIDAY STATION STORE #629 SNACK,93,2006,27,False
MEKONG MARKET,91,2008,30,False
CAMP FIRE - RAVENWOOD,100,2008,32,False
CAPONE'S PIZZA,91,2007,61,False
UPPER 1,95,2009,23,False
ANCHORAGE SENIOR CENTER,89,2007,95,False
CHINA LIGHTS ORIENTAL CUISINE LLC,82,2009,178,False
BRIGHT BEGINNINGS ELC-EAGLE RIVER,100,2015,69,False
PI BAR @ EMBASSY SUITES,97,2016,6,False
ARBY'S,89,2007,128,False
TACO BELL #19953,100,2003,46,False
F STREET STATION,100,2009,30,False
TACO KING #2,94,2015,89,False
SAMURAI SUSHI,87,2007,119,False
OUTBACK STEAKHOUSE REST.,81,2015,124,False
PIZZA STUDIO,94,2016,13,False
"ALASKA CLUB SOUTH, THE (SNACK BAR)",87,2002,36,False
NEW SAGAYA CITY MARKET - FISH,92,2009,21,False
SALVATION ARMY/CHUGIAK VIEW,100,2017,10,False
SPENARD ROAD HOUSE,92,2009,53,False
WALGREENS #12679,84,2015,29,False
NORTH STAR ELEMENTARY SCHOOL,100,2001,46,False
VILLA PIZZA,95,2003,68,False
TEXAS ROADHOUSE,88,2016,23,False
CAPTAIN COOK - POOL,100,2008,26,False
BASKIN ROBBINS,91,2007,75,False
ROSETTA'S ITALIAN EATERY,100,2003,55,False
MARCO T'S PIZZERIA,97,2016,4,False
ICHIBAN RESTAURANT,94,2007,125,False
NEW PHO SAIGON RESTAURANT,99,2016,112,False
HUDSON NEWS/EURO CAFE,100,2017,12,False
PIPER'S RESTAURANT,91,2008,113,False
HOLIDAY STATION STORE #629,95,2007,23,False
CARRS #1812 - SALAD BAR,96,2000,36,False
BUSH COMPANY #2,90,2006,32,False
HACIENDA MEXICAN REST./BAR,98,2001,22,False
ANNA'S HEALTH FOODS,100,2007,15,False
QDOBA MEXICAN GRILL,95,2007,61,False
CAPTAIN COOK - FLETCHER'S,89,2007,31,False
WALGREENS #12680,90,2015,16,False
SUBWAY OF  ALASKA #21418,90,2009,45,False
TURKISH DELIGHT,92,2017,8,False
ICHIBAN RESTAURANT,88,2009,125,False
"CLUB SINROCK, LLC",92,2009,25,False
EDDIES SPORTS BAR-REST,92,2016,17,False
AK PACIFIC UNIVERSITY,96,2008,70,False
TACO GRANDE #1,92,2007,32,False
TACO KING #2,100,2015,89,False
GALLO'S LOUNGE,100,2015,32,False
VILLAGE INN #2,82,2000,81,False
SOUPER BOWL,89,2008,59,False
CENTURY THEATRE,100,2016,31,False
HOLIDAY STATIONSTORE #628 SNACKBAR,100,2015,57,False
DING HOW RESTAURANT,87,2002,196,False
CARRS #1802 - DELI,94,2000,56,False
SUBWAY OF ALASKA #15777,89,2006,70,False
SULLIVAN ARENA SW PORT,100,2003,19,False
KIDS' CORP - MULDOON,95,2006,51,False
ANCHORAGE HOTEL - CONT BREAKFAST,95,2006,11,False
DOWNTOWN SHELL  A & W,89,2002,105,False
PEGGYS RESTAURANT,90,2016,86,False
TESORO - HUFFMAN SNACK,97,2015,8,False
SCENIC PARK ELEMENTARY SCHOOL,100,2017,38,False
"CLUB SINROCK, LLC",92,2009,25,False
ESSENTIAL 1 POWER STOP,94,2003,44,False
PANCHO'S VILLA,100,2015,62,False
BRIGHT BEGINNINGS ELC-EAGLE RIVER,96,2017,69,False
UAA - CUDDY CENTER,100,2015,57,False
KOREAN RICE CAKE CO,100,2016,49,False
88TH ST PIZZA,94,2016,43,False
"DAILY DOSE, THE",100,2009,12,False
SPARTA'S PIZZA,87,2016,28,False
INLET VIEW ELEMENTARY SCHOOL,100,2016,38,False
LAHN PAD-THAI RESTAURANT,84,2009,102,False
LITTLE DIPPER INC DBA CARPENTIER'S LOUNGE BAR,99,2016,33,False
LALO'S PIZZA,93,2015,41,False
PORTAGE GLACIER DAY LODGE,100,2019,3,False
49TH STATE BREWERY,94,2016,13,False
BOYS & GIRLS CLUB OF SOUTH CENTRAL ALASKA DBA BOYS & GIRLS CLUB MT. VIEW,96,2008,31,False
KENNY'S KITCHEN,77,2015,78,False
CARRS #1813 - RETAIL FISH,100,2003,26,False
AURORA SCHOOL,100,2006,42,False
KOBE TEPPAYAKI HOUSE,80,2009,151,False
DENALI ELEMENTARY SCHOOL,100,2007,36,False
JAMICO'S PIZZARIA & MEXICAN RESTAURANT,92,2015,43,False
RED ROBIN RESTAURANT DIMOND,100,2015,61,False
CARRS #1817 - ORIENT EXPRESS,85,2005,53,False
FRED MEYER - DELI,98,2001,189,False
BRADLEY HOUSE - BAR,98,2004,21,False
EL DORADO,91,2017,32,False
MULDOON PIZZA,82,2007,63,False
ANCHORAGE COMMUNITY YMCA - KINCAID,97,2018,13,False
OLIVE GARDEN,97,2016,19,False
BRIGHT BEGINNINGS EARLY LEARNING,97,2004,134,False
SWEET BASIL CAFE,83,2016,96,False
CARRS #1809 - DELI,95,2015,50,False
"FALAFEL KING, THE",97,2002,61,False
BIG BOY EXPRESS MARKET,82,2004,133,False
ARBY'S,91,2008,128,False
"HILLCREST CHILDREN'S CTR., INC",92,2006,74,False
BURRITO HEAVEN,92,2016,27,False
SEWARD'S FOLLY,83,2016,48,False
ALASKA PSYCHIATRIC INSTITUTE COFFEE,100,2015,16,False
BEAR MOUNTAIN ESPRESSO,85,2004,53,False
DAMI,81,2009,103,False
GOLDEN CORRAL,87,2008,114,False
CAMP FIRE - O'MALLEY,100,2016,27,False
ALASKA AIRLINES BOARD ROOM,89,2004,21,False
HOLIDAY STATIONSTORE SNACKBAR #625,87,2016,36,False
CHEPO'S,78,2017,83,False
ANCH HILTON - BANQUET ROOM,100,2007,29,False
TACO BELL #21535,92,2015,29,False
GALLO'S MEXICAN RESTAURANT,96,2015,274,False
SWEET PINK PEPPER,90,2006,154,False
JACK SPRAT,86,2015,34,False
H2OASIS WAVE POOL,100,2007,54,False
IMPRESSIONS CATERING - ESS SUPPORT SERVICES,99,2008,10,False
STARBUCKS - A/A BAGGAGE CLAIM,100,2017,5,False
"ALASKA CLUB SOUTH, THE - SPA",100,2004,55,False
SUBWAY OF ALASKA #17981,77,2001,41,False
MULDOON PIZZA,82,2008,63,False
SICILY'S PIZZA,100,2015,323,False
TACO BELL #19282,94,2015,43,False
ARBY'S - EAGLE RIVER,88,2004,74,False
SUBWAY OF ALASKA #4802,100,2004,37,False
TACO KING #2,94,2015,89,False
URSA MINOR SCHOOL,100,2001,38,False
KENNY'S KITCHEN,87,2017,78,False
"ALASKA CLUB EAST - DECK, THE",100,2007,46,False
CARRS #520 - GROCERY,99,2016,36,False
PTARMIGAN ELEMENTARY SCHOOL,100,2008,39,False
SUITE 100 RESTAURANT,93,2015,52,False
DOWNTOWN SHELL  A & W,86,2006,105,False
GALLO'S LOUNGE,94,2007,32,False
CARRS #1802 - DELI,99,2003,56,False
SIMON & SEAFORTS,93,2001,74,False
KRINERS DINER,83,2016,53,False
BEAN'S CAFE INC,90,2001,49,False
UAA - CREEKSIDE COMMONS,88,2005,63,False
BOOM BROS BREW,94,2018,9,False
PEKING WOK,86,2008,271,False
H2OASIS WAVE POOL,100,2015,54,False
COSTCO  MEAT,99,2000,31,False
SAPPORE COFFEE/CAFFE D'ARTE,98,2017,29,False
CAMP FIRE - AIRPORT HEIGHTS,100,2007,27,False
CONGREGATION BETH SHALOM,98,2015,33,False
MILLENIUM HOTEL - FLYING MACHINE,82,2008,123,False
BENIHANA RESTAURANT,95,2004,83,False
CARRS #1807 - DELI,87,2008,59,False
NORDSTROM - CAFE EXPRESS,90,2006,38,False
INLET VIEW ELEMENTARY SCHOOL,98,2002,38,False
KING CAREER CENTER EARLY CHILDHOOD,100,2001,25,False
TWIN DRAGON,80,2008,127,False
HOMESTEAD LOUNGE  #2,93,2002,35,True
BARTLETT HIGH SCHOOL,100,2002,59,False
KIDS' KITCHEN - Fairview,98,2005,27,False
HOLIDAY STATIONSTORE #614 SNACK,97,2017,57,False
CREDIT UNION 1 LEARNING CENTER,99,2007,26,False
TOMMY'S BURGER STOP,96,2000,63,False
AK PACIFIC UNIVERSITY,96,2008,70,False
HOLIDAY STATIONSTORE #611 SNACKBAR,96,2004,31,False
ANCHORAGE MARRIOTT DOWNTOWN - BAR,98,2003,17,False
WILLIAM TYSON ELEMENTARY,100,2009,38,False
MT VIEW RED APPLE GROCERY,92,2008,42,False
ANCHORAGE COMMUNITY YMCA-LAKE HOOD,100,2017,10,False
JAVA THE HUT,89,2008,79,False
BRADLEY HOUSE,94,2002,54,False
SIS'S DELI & ESPRESSO BAR,98,2008,47,False
CARL'S JR RESTAURANT,100,2003,254,False
YOGURTLAND/CINNABON,100,2015,10,False
KALADI BROTHERS COFFEE,92,2004,99,False
ICHIBAN RESTAURANT,94,2007,125,False
POPEYES CHICKEN AND BISCUITS,85,2017,153,False
GALLO'S MEXICAN RESTAURANT,79,2018,274,False
TUDOR ELEMENTARY SCHOOL,100,2006,39,False
NORTON SOUND SEAFOOD RESTAURANT-BAR,94,2017,8,False
CARRS #2628 - STARBUCKS,100,2007,20,False
CROWNE PLAZA - POOL,100,2017,14,False
SAFEWAY/ STARBUCK'S,91,2008,13,False
GINGER,94,2017,58,False
MULCAHY CONCESSIONS - S,100,2008,9,False
RAVENWOOD ELEMENTARY CAFETERIA,100,2007,37,False
NEW SAGAYA CITY MARKET/KALADI,97,2016,7,False
JOY CHILD DEVELOPMENT CENTER,93,2002,38,False
RED ROBIN,91,2016,26,False
RONNIE SUSHI 2,83,2016,79,False
CHUCK E CHEESE PIZZA,95,2015,91,False
SALVATION ARMY/COOK INLET HOUSING,93,2008,17,False
SOUPER BOWL,100,2015,59,False
OUTBACK STEAKHOUSE - BAR,100,2006,36,False
BIG BOY EXPRESS MARKET,95,2016,133,False
GORSUCH BOY SCOUT CAMP,97,2007,34,False
CAMP FIRE - ALPENGLOW,99,2016,36,False
UAA-CULINARY ARTS - LUCY CUDDY HALL,96,2006,34,False
HULA HANDS RESTAURANT,92,2008,181,False
TACO BELL #18131,99,2005,45,False
TEXAS ROADHOUSE - BAR,97,2016,11,False
MCDONALD'S,95,2008,646,False
THAI VILLAGE RESTAURANT,90,2016,85,False
DENNY'S,88,2008,111,False
FRED MEYER - BAKERY,96,2006,88,False
BENSON SECONDARY SCHOOL,93,2015,43,False
VILLAGE INN #1,97,2002,66,False
SUBWAY OF ALASKA #17981,95,2000,41,False
BERNIE'S BUNGALOW LOUNGE,88,2004,48,False
TWIN DRAGON,76,2007,127,False
DOMINO'S PIZZA,90,2017,11,False
RAY'S PLACE LLC,94,2000,109,False
HULA HANDS RESTAURANT,91,2009,181,False
PIPER'S RESTAURANT,95,2005,113,False
FAIRFIELD INN & SUITES,95,2004,28,False
FRED MEYER - BAKERY,100,2005,88,False
KASUUN ELEMENTARY,100,2016,36,False
PANDA EXPRESS #2579,94,2018,19,False
HOST COMMISSARY,93,2009,48,False
KALADI BROTHERS COFFEE,93,2009,99,False
CARRS #1807 - DELI,90,2003,59,False
BASKIN ROBBINS,90,2004,75,False
NORTH STAR ELEMENTARY SCHOOL,100,2005,46,False
SIMON & SEAFORTS,89,2009,74,False
PHO VIETNAM RESTAURANT,95,2018,41,False
TACO KING V,97,2015,33,False
CAMP FIRE - RUSSIAN JACK,98,2017,45,False
CAMP FIRE - SCENIC PARK,95,2007,38,False
HOLIDAY STATION STORE DELI #624,91,2006,38,False
MT VIEW RED APPLE GROCERY,93,2007,42,False
TACO BELL #15248,94,2008,36,False
UAA - CUDDY CENTER,86,2006,57,False
THREE BEARS #100 - CONCESSION DELI,95,2016,20,False
CAMP FIRE - RUSSIAN JACK,100,2009,45,False
COMMON GROUNDS ESPRESSO LLC,92,2017,29,False
BRIGHT BEGINNINGS EARLY LEARNING,94,2018,134,False
GREAT ALASKA PIZZA CO,100,2017,40,False
DAWG HOUSE CAFE,96,2006,66,False
HOLIDAY STATIONSTORE #607 SNACK,99,2016,39,False
ANCHORAGE MARRIOTT DOWNTOWN,98,2004,43,False
MILLENIUM HOTEL - FLYING MACHINE,93,2007,123,False
RAINBOW VIDEO & ORIENTAL STORE,96,2016,17,False
SUBWAY OF ALASKA #23397,92,2009,52,False
JAVA THE HUT,97,2016,79,False
LIONS DEN LOUNGE,88,2008,33,False
PIPER'S RESTAURANT,83,2006,113,False
ORIENTAL GARDEN,82,2016,23,False
CLITHEROE REHAB CENTER,97,2017,55,False
BRANDIES,96,2005,34,False
STARBUCKS,95,2016,20,False
CARRS #1812 - SALAD BAR,94,2018,36,False
ALASKA USA CAFE,96,2016,10,False
SUBWAY OF  ALASKA #21418,87,2005,45,False
CAMP FIRE - CHUGIAK,100,2007,30,False
PAPA MURPHY'S,95,2006,110,False
HENRY HOUSE,100,2015,10,False
CARRS #1805 - RETAIL MEAT,97,2002,27,False
CARL'S JR RESTAURANT,82,2016,254,False
TACO BELL #5649,97,2000,55,False
CENTER CAFE,98,2005,90,False
TACO KING III,100,2007,47,False
GRACE CHRISTIAN SCHOOL LUNCH PROGRA,100,2003,39,False
CARRS #1807 - SNACK BAR (STARBUCK),100,2007,22,False
BURRITO KING,98,2007,54,False
HOLIDAY STATIONSTORE #624,91,2007,28,False
BEAR MOUNTAIN ESPRESSO,96,2017,53,False
MIRROR LAKE MIDDLE SCHOOL,99,2017,47,False
CAMP FIRE - CHINOOK,100,2018,30,False
GREENWOOD LODGE ADULT DAYCARE,96,2016,15,False
ESPRESSO ESPRESSIONS CAFE & EATERY,82,2009,110,False
PITA PIT - TAKAHTNU COMMONS,82,2015,15,False
ARCTIC & TUDOR SHELL MT VIEW,95,2017,18,False
BEAR TOOTH GRILL,91,2007,75,False
ROSETTA'S ITALIAN EATERY,86,2016,55,False
F STREET STATION,99,2001,30,False
TACO KING #2,93,2009,89,False
DING HOW RESTAURANT,87,2008,196,False
CARRS #1807 - DELI,88,2006,59,False
JIMMY SUSHI,82,2016,43,False
WILMA'S PLACE,100,2002,11,False
CARRS #520 - GROCERY,95,2002,36,False
PEANUT FARM - RESTAURANT,96,2016,92,False
CARL'S JR RESTAURANT,96,2006,254,False
AFC SUSHI #668 @ FRED MEYER,100,2008,26,False
LUIGI'S PIZZA,100,2015,117,False
KOBE TEPPAYAKI HOUSE,89,2016,151,False
UAA - CUDDY CENTER,100,2015,57,False
NORDSTROM - CAFE EXPRESS,90,2009,38,False
PEANUT FARM - BAR,100,2001,32,False
AIRPORT HEIGHTS SCHOOL,100,2015,37,False
"CACHE STORE 1, LLC- SNACK BAR",92,2016,10,False
PEGGYS RESTAURANT,90,2016,86,False
BENIHANA RESTAURANT,91,2003,83,False
BAXTER ELEMENTARY SCHOOL,100,2017,38,False
GRIZZLY'S PIZZA & WINGS,92,2017,11,False
HACIENDA MEXICAN RESTAURANT,94,2009,62,False
PROVIDENCE HOSPITAL KITCHEN,94,2009,42,False
RED CHAIR CAFE,84,2016,28,False
MCDONALD'S,96,2006,646,False
TESORO - OLD SEWARD SNACK,93,2018,12,False
TWO KINDRED SPIRITS COFFEE HOUSE,92,2016,9,False
MUFFIN MAN,93,2009,43,False
DRAGON RESTAURANT,87,2008,191,False
CARRS #2628 - DELI,93,2007,48,False
NORTH STAR HOSPITAL,97,2005,40,False
SUBWAY OF  ALASKA #21418,100,2017,45,False
MENCHIE'S OF AK,100,2016,13,False
WILLIAM TYSON ELEMENTARY,100,2008,38,False
"ALASKA CLUB SOUTH, THE (SNACK BAR)",94,2017,36,False
ANCHORAGE COMMUNITY YMCA - POOL,100,2003,53,False
TACO BELL #5649,92,2008,55,False
HOMEWOOD SUITES ANCHORAGE -SUITE SHOP,100,2019,3,False
RED CHAIR CAFE,84,2016,28,False
PHO LENA EAST,85,2017,19,False
BIRCHWOOD ELEMENTARY SCHOOL,100,2015,37,False
HOLIDAY STATIONSTORE #602 DELI,98,2016,46,False
ANCHORAGE CHRISTIAN PRESCHOOL,97,2017,48,False
SUBWAY OF ALASKA #14372,99,2006,62,False
SARA'S SANDWICHES,97,2000,48,False
DOWNTOWN SHELL  A & W,100,2015,105,False
CAPONE'S PIZZA,86,2008,61,False
UAA - STARBUCKS,86,2006,30,False
BOYS & GIRLS CLUB -MULDOON,100,2017,49,False
NAPOLI'S PIZZA,88,2016,77,False
CARRS #1817 - GROCERY,100,2007,26,False
AK ALCHEMIST,91,2015,30,False
FRUITLAND FRESH #2,91,2015,37,False
ORGANIC OASIS HEALTH FOODS,85,2004,96,False
FRED MEYER - RETAIL FISH,100,2004,86,False
DIMOND CHEVRON,100,2017,4,False
CARRS #1813 - RETAIL FISH,93,2000,26,False
CREEKSIDE CAFE,100,2007,22,False
WAL-MART CONV. STORE #2070,100,2009,25,False
CARRS #1813 - DELI,91,2006,68,False
TACO BELL #2181,93,2017,35,False
GALLO'S MEXICAN RESTAURANT,78,2015,274,False
ALASKA REGIONAL HOSPITAL,99,2009,40,False
CARRS #1809 - DELI,92,2003,50,False
ALASKA CLUB FOR WOMEN - SPA,100,2009,43,False
HULA HANDS RESTAURANT,91,2005,181,False
DRAGON RESTAURANT,75,2006,191,False
JITTERS,92,2017,54,False
O'MALLEY ON THE GREEN - RESTAURANT,96,2004,50,False
RAY'S PLACE LLC,89,2009,109,False
BOMBAY DELUXE,95,2017,120,False
AFC SUSHI @ FRED MEYER 00656,81,2016,51,False
FAITH DAY CARE & LEARNING CENTER,100,2015,43,False
NEW SAGAYA CITY MARKET - FISH,100,2005,21,False
NEW SAGAYA MIDTOWN MARKET - DELI,99,2008,87,False
HOLIDAY STATIONSTORE #637 SNACKBAR,95,2005,39,False
MCLAUGHLIN YOUTH CENTER,84,2006,35,False
JEWEL LAKE TASTEE FREEZ,98,2000,65,False
BOOM BROS BREW,94,2018,9,False
MILLENIUM HOTEL - FLYING MACHINE,71,2006,123,False
"THE SMOKEHOUSE, LLC - TRUCK",94,2018,7,False
SULLIVAN ARENA PIZZA STAND,99,2004,24,False
GIRDWOOD K-8,100,2003,36,False
PAPA MURPHY'S,100,2009,110,False
VILLAGE INN #3,93,2004,79,False
CAMP FIRE - GLADYS WOOD,94,2008,32,False
H2OASIS ALASKA TUB,100,2005,58,False
ANCHORAGE CHRISTIAN PRESCHOOL,86,2009,48,False
SWEET PINK PEPPER,91,2016,154,False
HOMEWOOD SUITES ANCHORAGE -BAR,100,2019,10,False
CARRS #1813 - DELI,91,2006,68,False
LUCKY MARKET,96,2016,31,False
BEAN'S CAFE INC,94,2017,49,False
BOYS & GIRLS CLUB -MULDOON,96,2007,49,False
HOLY SPIRIT CENTER,100,2008,24,False
EAST ANCHORAGE HIGH SCHOOL,98,2015,53,False
PIPER'S LOUNGE,90,2008,27,False
TARGET - PIZZA HUT & EXPRESS,94,2008,26,False
PEANUT FARM - RESTAURANT,83,2006,92,False
SUBWAY OF ALASKA #15777,97,2008,70,False
PROVIDENCE ER COFFEE COURT,94,2006,16,False
DON JOSE'S MEXICAN RESTAURANT,92,2007,140,False
